Movie_Name,Author_Review,Polarity,Text,Score,Full_Review
Eat Pray Love,James McMahon,0.425,In many ways I don't even consider Eat Pray Love a film. I see it as more akin to a very well made travel brochure.,0.0,https://www.nme.com/reviews/reviews-movie-11604-324329
Ramona and Beezus,Nell Minow,0.0,,1.0,http://blog.beliefnet.com/moviemom/2010/11/ramona-and-beezus.html
Ramona and Beezus,Rene Rodriguez,0.0,,0.0,
Ramona and Beezus,Robbie Collin,-0.38,"Only a twisted, seriously sad individual could have a problem with this sunny tween comedy, which I hated.",0.0,http://www.newsoftheworld.co.uk/notw/nol_showbiz/nolcelebrity_movies/1098205/Bland-tween-comedy-is-inoffensive-but-theres-no-reason-to-see-this-at-the-cinema.html
Ramona and Beezus,John Walsh,-0.1875,"Despite everyone's efforts, Ramona comes across as an insufferably spoilt and attention-seeking little horror.",0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/ramona-and-beezus-u-2113018.html
Ramona and Beezus,Peter Bradshaw,0.2,"Nothing to frighten the horses, as they say, or interest or entertain them much, either.",0.0,http://www.guardian.co.uk/film/2010/oct/21/ramona-and-beezus-review
Ramona and Beezus,Anna Smith,-0.125,"Fans of the Ramona Quimby books will be disappointed, but tween girls will love it.",0.0,http://www.empireonline.com/reviews/review.asp?FID=136986
Ramona and Beezus,Richard Propes,0.5333333333333333,"It makes you laugh, it makes you smile, it makes you appreciate, and it makes you want to look around and hug those gosh darn wonderful people in your life.",1.0,https://theindependentcritic.com/ramona_and_beezus
Ramona and Beezus,Hortense Smith,0.16607142857142856,"In stepping back and viewing it not as a super-faithful adaptation, but as entertainment aimed primarily at young girls, there is certainly something to be celebrated here...",1.0,https://jezebel.com/5595535/catching-up-with-the-quimbys--reviewing-ramona-and-beezus
Ramona and Beezus,Sarah Sluis,0.35555555555555557,Just try not to smile as you watch the imaginative misfit Ramona make classic childhood mistakes in this ebullient adaptation of Beverly Cleary's timeless series.,1.0,http://www.filmjournal.com/filmjournal/content_display/esearch/e3i4c15c030a696fa142451255541917996
Ramona and Beezus,David Nusair,0.03750000000000001,...an affable yet forgettable little comedy...,1.0,
Ramona and Beezus,Dave White,0.0,,0.0,http://www.movies.com/movie-reviews/ramona-and-beezus-review/dave-white/m60215
Ramona and Beezus,Felix Vasquez Jr.,0.65,Very entertaining and even heartbreaking in some moments...,1.0,http://cinema-crazed.com/blog/2010/12/03/ramona-and-beezus-2010/
Lottery Ticket,Nell Minow,0.0,,1.0,http://blog.beliefnet.com/moviemom/2010/11/lottery-ticket.html
Lottery Ticket,Rene Rodriguez,0.0,,1.0,
Lottery Ticket,Patrick Friel,0.55,"No doubt the characters are stereotypes, but the performances are handled with a knowing wink and a great deal of fun.",1.0,http://www.chicagoreader.com/chicago/lottery-ticket/Film?oid=2216606
Lottery Ticket,Amy Nicholson,0.0,There are enough stereotypes in here to get Dr. Laura frothing at the mouth -- and enough menace to merit co-writing credit for the Hughes brothers.,0.0,http://amyweekly.com/?p=745
Lottery Ticket,Kevin C. Johnson,-0.6999999999999998,"It all comes off a bit like an extended episode of ""Everybody Hates Chris"" with really bad language.",0.0,http://www.stltoday.com/entertainment/movies/reviews/article_39de3e35-c034-55ab-b48e-8e2d7d2780a1.html
Lottery Ticket,Brian Tallerico,0.25892857142857145,The very likable young leads salvage this broad comedy from complete disaster but you know you're in trouble when Bow Wow is the best thing about a movie.,0.0,http://www.movieretriever.com/blog/795/movie-review-lottery-ticket/1704586
Lottery Ticket,Richard Propes,0.0,You've seen all of this before.,0.0,https://theindependentcritic.com/lottery_ticket
Lottery Ticket,Kevin Carr,0.0,it has about 40 minutes of story and needs to be padded out to its 99-minute running time,0.0,http://www.7mpictures.com/lottery-ticket-dvd-review/
Lottery Ticket,John Hanlon,-0.38888888888888884,"A tasteless and obnoxious ""comedy,"" ""Lottery Ticket"" is easily one of the year's worst films.",0.0,http://www.breitbart.com/Big-Hollywood/2010/09/18/Lottery-Ticket--Another-Degrading-Comedy-Flops
Lottery Ticket,Joshua Starnes,-0.19,"Lottery Ticket is generally harmless; too slight to hold-up the more serious themes it is thinking about, but too well-meaning to be out-and-out insulting.",0.0,http://www.comingsoon.net/news/reviewsnews.php?id=68917
Lottery Ticket,Mike McGranaghan,0.0,"The cast is terrific and the basic premise is pleasing, but a wavering tone robs Lottery Ticket of some of its power.",0.0,http://www.aisleseat.com/lotteryticket.htm
Lottery Ticket,John J. Puccio,-0.27083333333333337,"...shallow, clichéd, sentimental, and derivative; but the cast makes up for the plot's deficiencies with an amiable charm that's hard to resist.",1.0,http://www.dvdtown.com/review/lottery-ticket/blu-ray/8616
The American,Deborah Ross,0.3666666666666667,"This is a western wrapped up in an Abruzzo tourism brochure, but that's OK. I now know it's my favourite kind of cowboy film.",1.0,https://www.spectator.co.uk/2010/11/catching-up-with-clooney/
The American,Michael Atkinson,0.0,"The American is in fact a double-stunner - a retro-ish Euro-espionage thriller that's written, acted and directed as if it were still 1974.",1.0,http://old.bfi.org.uk/sightandsound/review/5711
The American,Caryn James,0.185,"The American doesn't set out to be anything other than a twisty, deliberate film that relies on suspense and paranoia more than car chases and gunplay. The problem is that even on its own artsy terms, the film falls apart long before the end.",0.0,http://www.newsweek.com/american-clooney-bait-and-switch-72063
The American,Nev Pierce,0.13819444444444448,"A muted thriller, weighed a little too obviously with existential angst. Still, sexy and tense, with a brave, bare performance from Clooney.",1.0,http://www.empireonline.com/reviews/review.asp?FID=136990
The American,Peter Bradshaw,0.4,"It purrs evenly, like the engine of a luxury automobile, with a cool, sleek satisfaction at how stylish it is. That said, it is pretty stylish...",1.0,http://www.guardian.co.uk/film/2010/nov/25/the-american-review
The American,Philip French,0.26666666666666666,"As with watching the equally compact, detached Cary Grant, it's a great pleasure just to see the stone-faced Clooney going about his work exuding mystery and inner torment...",1.0,http://www.guardian.co.uk/film/2010/nov/28/the-american-george-clooney-review
The American,Brian Eggert,0.03333333333333333,"The entire picture relies on Clooney’s characterization, but the script by Rowan Joffe, based on the novel A Very Private Gentleman by Martin Booth, offers nothing but atmosphere without feeling.",0.0,https://deepfocusreview.com/reviews/the-american/
The American,Graeme Tuckett,0.4,"If you're a fan of Jim Jarmusch and Nic Roeg, you might enjoy what Corbijn is trying to do here. Otherwise, don't bother.",0.0,https://www.stuff.co.nz/entertainment/stuff-to-watch/300734274/orgasm-inc-the-story-of-onetaste-netflix-doco-looks-at-the-slowsex-movement-that-became-a-cult
The American,Rene Jordan,0.009999999999999998,"Despite its title, The American, is a pretentious European cut. [Full review in Spanish]",0.0,https://www.newspapers.com/clip/105993588/the-american/
The American,Don Shanahan,-0.05625,"""The American"" plays like a foreign European film, because it is one in every sense of that style.  That ""style"" specializes in the minimal and nuanced, unlike big-budget U.S. films.",0.0,https://www.everymoviehasalesson.com/blog/2010/09/movie-review-american
The American,Matt Patches,0.011111111111111118,"For all the seriousness and atmosphere, there's still a pulpy, page-turner quality to the film's second half - think of the whole package as Bond for the art house crowd.",1.0,https://www.polygon.com/21266801/best-movies-on-netflix
The American,James McMahon,0.5,"George Clooney + Anton Corbijn = stylish, watchable inertia.",1.0,https://www.nme.com/reviews/reviews-movie-11760-321445
The Town,Deborah Ross,0.2033333333333333,"So this isn't fresh, exactly, but it is tense and exciting and well performed and you do end up caring about the people you've been manipulated into caring about. I ask you: what more could you want from a trip to the cinema?",1.0,https://www.spectator.co.uk/2010/09/identity-crisis-9/
The Town,Candice Frederick,0.0,The Town is a definite must-see.,1.0,http://www.reeltalkonline.org/search/label/Reviews?updated-max=2010-12-25T09:18:00-05:00&max-results=20&start=351&by-date=false
The Town,Jim Schembri,0.39999999999999997,"As far as a developing directing talent goes, The Town is to Ben Affleck what Pulp Fiction was to Quentin Tarantino. It's that good.",1.0,http://www.theage.com.au/entertainment/the-town-20101013-16jyn.html
The Town,David Stratton,0.15,"In lesser hands, the central relationship might not have worked; but Affleck and Hall make it completely believable, adding to the texture of this classy thriller.",1.0,
The Town,Paul Byrnes,0.20666666666666664,"It's better than a simple heist movie and less efficient than a really good one. Affleck has made it about character and place, at the expense of the heist, so it's a film of mixed attractions.",1.0,http://www.smh.com.au/entertainment/movies/the-town-20101013-16k38.html
The Town,Eric Kohn,0.30880952380952376,"Affleck’s sophomore offering contains plenty of pay-offs and a slick narrative structure, easily solidifying his growing reputation as a director with the right stuff for a familiar good time.",1.0,
The Town,Don Shanahan,0.26666666666666666,"While it's not as epic and well-acted as ""Heat"" and nowhere near as visceral as ""The Departed,"" ""The Town"" can hold it's own in the crime thriller department.",1.0,https://everymoviehasalesson.com/blog/2010/10/movie-review-town
The Town,Brian Eggert,0.0,"If Affleck hasn’t already discovered that this is his niche, he’s encouraged to continue bringing us well-executed Boston crime stories like this one.",1.0,https://deepfocusreview.com/reviews/the-town/
The Town,Rene Jordan,-0.01666666666666668,Below the plot lies an unspeakable network of secret loyalties that threaten to rise to the surface in The Town.  [Full review in Spanish],1.0,https://www.newspapers.com/clip/105847347/the-town/
The Town,Graeme Tuckett,0.2625,"While by no means faultless, The Town is a cut above the average crime drama thanks to its emphasis on character over carnage.",1.0,https://www.stuff.co.nz/entertainment/stuff-to-watch/300529147/the-town-ben-afflecks-starstudded-bostonset-action-thriller-hits-netflix
The Town,James McMahon,-0.05,"A film about Boston. And crime. We know, unthinkable isn't it...",0.0,https://www.nme.com/reviews/reviews-movie-11598-324508
The Town,Sean Collier,0.45075757575757575,"The performances are lively and the set pieces - particularly the masks, which are a perfect touch - are memorable.",1.0,http://www.boxofficeprophets.com/column/index.cfm?columnID=20314
Flipped,Adam Markovitz,0.0,,0.0,"http://www.ew.com/ew/article/0,,20407761,00.html"
Flipped,Michael O'Sullivan,-0.025,"At times, the movie feels like a commercial for Wonder Bread, stretched to feature length.",0.0,http://www.washingtonpost.com/wp-dyn/content/article/2010/09/09/AR2010090902245.html
Flipped,James Berardinelli,1.0,Flipped is Rob Reiner's best film in 18 years.,1.0,http://www.reelviews.net/php_review_template.php?identifier=2168
Flipped,Joe Williams,0.35,"Flipped is as phony as a poodle-skirted waitress at a mall diner, yet it's as sweet as a malt. A vanilla one.",1.0,http://www.stltoday.com/entertainment/movies/reviews/article_d57020ff-d090-56e7-9d08-e68bfe280937.html
Flipped,Carrie Rickey,0.375,"Reiner, who made the similarly themed The Sure Thing about opposites who repel and attract, is a most sympathetic director of actors.",1.0,http://www.philly.com/philly/entertainment/movies/20100910__Flipped__tells_a_timeless_story.html
Flipped,Roger Moore,0.05952380952380952,"It's a bit too Wonder Years at times, but the odd two-narrators gimmick plays right into the film's ""flip"" in structure.",1.0,
Flipped,Rene Jordan,0.019999999999999997,"Small on outside, and big on the inside.  [Full review in Spanish]",1.0,https://www.newspapers.com/clip/105913229/flipped/
Flipped,Richard Propes,0.5,Madeline Carroll grows the most throughout the film and undoubtedly makes the most of her screen time.,0.0,https://theindependentcritic.com/flipped
Flipped,Megan Basham,0.0,"Though told in a somewhat cutesy, sock-hop style, Flipped works well as a film about character that entertains the tween/teen set without preaching at them.",1.0,https://world.wng.org/2010/08/flipped
Flipped,Kevin Carr,0.2,I expected more from Rob Reiner.,0.0,http://www.7mpictures.com/flipped-blu-ray-review/
Flipped,John Hanlon,0.1,A surprising-engaging and beautifully-told story about young romance.,1.0,http://www.breitbart.com/Big-Hollywood/2010/09/16/Flipped-Review--Good-Performances--Strong-Story
Flipped,John Gholson,-0.125,"Has my heart grown so cold and battle-scarred that I can't allow myself to be completely won over by Flipped, or is Flipped such a load of flavorless mush that there's not enough charm for me to embrace?",0.0,http://blog.moviefone.com/2010/08/12/flipped-review/
Legend of the Guardians: The Owls of Ga'Hoole,Anna Smith,-0.10714285714285714,"With jeopardy at almost every turn, this is certainly no movie for toddlers.",1.0,https://metro.co.uk/2010/10/21/legend-of-the-guardians-the-owls-of-gahoole-film-review-556207/
Legend of the Guardians: The Owls of Ga'Hoole,Ty Burr,0.0,,1.0,http://www.boston.com/ae/movies/articles/2011/08/05/brendan_gleeson_towers_over_the_guard/
Legend of the Guardians: The Owls of Ga'Hoole,Tim Robey,0.20666666666666664,"We're left with something gorgeous, turgid, and emotionally impenetrable -- less a movie, more an Imax screensaver.",0.0,http://www.telegraph.co.uk/culture/film/filmreviews/8079053/Legend-of-the-Guardians-The-Owls-of-GaHoole-review.html
Legend of the Guardians: The Owls of Ga'Hoole,John Walsh,0.3375,"The stars of this computerised epic are the Design and Art departments, who provide stunning landscapes, caves and kingdoms, and whose 3D magic is genuinely thrilling.",1.0,http://www.independent.co.uk/arts-entertainment/films/reviews/legend-of-the-guardians-the-owls-of-gahoole-pg-2113015.html
Legend of the Guardians: The Owls of Ga'Hoole,Peter Bradshaw,0.0875,"It's all very weird sometimes, but engaging: a nice half-term treat for younger children.",1.0,http://www.guardian.co.uk/film/2010/oct/21/legend-guardians-owls-ga-hoole-review
Legend of the Guardians: The Owls of Ga'Hoole,Dan Jolin,0.007272727272727275,"This is unlikely to win Kathryn Lansky's antipodean owl fantasy any new fans, but even the bemused (and confused) can luxuriate in some grand-scale visual storytelling.",1.0,http://www.empireonline.com/reviews/review.asp?FID=136925
Legend of the Guardians: The Owls of Ga'Hoole,Brian Eggert,0.23666666666666666,"Once again, Snyder backs a project more about visual presentation than storytelling, a trend that’s getting old for those waiting for the director to turn out a film worthy of his evident talent.",0.0,https://deepfocusreview.com/reviews/legend-of-the-guardians-the-owls-of-gahoole/
Legend of the Guardians: The Owls of Ga'Hoole,James McMahon,0.21666666666666667,"An intelligent, often thrilling excuse to soar the skies with a beauty and grace rarely found in digital animation outside of the Pixar stable.",1.0,https://www.nme.com/reviews/reviews-movie-11659-323527
Legend of the Guardians: The Owls of Ga'Hoole,Richard Propes,0.0,A likely Oscar nominee this year almost solely on the basis of its wondrous visuals.,1.0,https://theindependentcritic.com/legend_of_the_guardians
Legend of the Guardians: The Owls of Ga'Hoole,Brent McKnight,0.3,"How come the most genuinely affecting, emotional movie of the year is about animated owls?",1.0,https://www.thelastthingisee.com/2010/10/legend-of-guardians-owls-of-gahoole.html
Legend of the Guardians: The Owls of Ga'Hoole,Leslie Combemale,0.09999999999999998,"Ignore the overly wordy yet forgettable title and somewhat clunky plot, and get lost in the jaw-droppingly gorgeous scenery.",1.0,https://cinemasiren.com/cinema-siren/legend-of-the-guardians/
Legend of the Guardians: The Owls of Ga'Hoole,Mattie Lucas,0.3375,"Undeniably beautiful, but when the story is this uninteresting and uninspired, no amount of spectacular visuals can make an audience, let alone one filled with restless youngsters, care.",0.0,https://www.the-dispatch.com/lifestyle/20100929/legend-of-the-guardians-is-bland-and-uninspired
You Again,Deborah Ross,0.23095238095238094,"You Again isn't just risible, it is hilariously risible. It may even be more hilariously risible than risible ever has the right to be. 'Laboriously contrived' doesn't even get near it.",0.0,https://www.spectator.co.uk/2010/11/trouble-ahead/
You Again,Nell Minow,0.0,,0.0,http://blog.beliefnet.com/moviemom/2011/02/you-again.html
You Again,David Sexton,-0.32799999999999996,"In this ditzy whirl nothing is pushed too far -- the bad aren't really bad, they're all sorry. And the assumption that high school is where it all happens is ringingly endorsed.",0.0,http://www.thisislondon.co.uk/film/review-23897220-girls-will-be-girls-in-you-again.do
You Again,Peter Bradshaw,0.15000000000000002,"A clever, perhaps even brilliant idea for a black comedy has here been slathered and stifled in a thick treacly layer of Disney-sentimental gloop.",0.0,http://www.guardian.co.uk/film/2010/nov/11/you-again-review
You Again,Nigel Andrews,0.10416666666666667,"Matters get a little saccharine and conciliatory near the end, but so do Shakespeare's comedies. Take what you get and enjoy it.",1.0,http://www.ft.com/cms/s/2/2fb6ab94-ece3-11df-88eb-00144feab49a.html#axzz14zomGJos
You Again,Tim Robey,-0.15000000000000002,"Curtis and Weaver put on their game faces, but the script is consistently intent on embarrassing them, and it doesn't spare Kristin Chenoweth, forced to trot out her sparkly-pixie routines from Glee as a super-duper wedding planner.",0.0,http://www.telegraph.co.uk/culture/film/filmreviews/8126648/You-Again-review.html
You Again,Mike Massie,0.325,"No realism works its way into the script, which is painfully apparent when everyone has their own dance sequences.",0.0,http://gonewiththetwins.com/new/you-again-2010/
You Again,Richard Propes,0.0,"Betty White is, well, Betty White.",1.0,https://theindependentcritic.com/you_again
You Again,Debbie Lynn Elias,0.14,"No matter how old you get, you may never outlive high school but you'll always relive it. ... Fun, laughter . . .and Betty White -- again!",1.0,http://behindthelensonline.net/site/reviews/you-again/
You Again,Roger Moore,0.225,"Pretty much the end of Disney's attempt to make Kristen Bell ""America's Sweetheart.""",0.0,http://rogersmovienation.com/2013/01/31/movie-review-you-again/
You Again,David Nusair,0.0,...the majority of this stuff wouldn't pass muster on even the hackiest of sitcoms...,0.0,http://reelfilm.com/mini105.htm#you
You Again,John Hanlon,-0.08750000000000002,"Featuring caricatures instead of characters, ""You Again"" is a tired and formulaic comedy with few funny moments.",0.0,http://www.breitbart.com/Big-Hollywood/2010/10/09/You-Again-Review--Hollywood-Phones-In-Another-Formulaic-Comedy
Alpha and Omega,Rene Rodriguez,0.0,,1.0,http://www.miami.com/039alpha-and-omega039-pg-article
Alpha and Omega,John Walsh,0.25,"The 8-12s will love it, but grown-ups may feel they've seen lots of it before (especially the caribou stampede, a shameless pinch from The Lion King.)",0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/alpha-and-omega-u-2113019.html
Alpha and Omega,Peter Bradshaw,0.3,"Here is a pleasant, undemanding animated family comedy - decent enough, but it feels like a reshuffling of dozens of films you've seen before.",0.0,http://www.guardian.co.uk/film/2010/oct/21/alpha-and-omega-review
Alpha and Omega,Robbie Collin,-0.06666666666666667,The fact this is out in the same week as the fluffy owl movie beggars belief. It doesn't even belong in the same ruddy century.,0.0,http://www.newsoftheworld.co.uk/notw/nol_showbiz/nolcelebrity_movies/nolmovies_reviews/1092888/Alpha-And-Omega-U.html
Alpha and Omega,Kimberley Jones,0.1,"The 3-D angle is the only one I can identify to justify Alpha and Omega not going straight to DVD, but it's a double-edged sword.",0.0,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a1082364
Alpha and Omega,Simon Abrams,0.19333333333333333,Alpha and Omega proves that sometimes more is more and less is less for a reason.,1.0,http://www.slantmagazine.com/film/review/alpha-and-omega/5019
Alpha and Omega,Rene Jordan,0.11666666666666665,This piece of child entertainment is a visual delight and not a punishment for the accompanying adults.  [Full review in Spanish],1.0,https://www.newspapers.com/clip/105609641/alpha-and-omega/
Alpha and Omega,Richard Propes,0.35,Alpha and Omega is a fun filled animated comedy adventure.,1.0,https://theindependentcritic.com/alpha_and_omega
Alpha and Omega,Victoria Luxford,0.0,"The animation, coupled with a jarring use of 3D, makes for a visually unspectacular film that feels very similar to others that have come before it.",0.0,http://www.thenational.ae/arts-culture/film/not-quite-the-leader-of-the-pack
Alpha and Omega,Dave White,0.0,,0.0,http://www.movies.com/movie-reviews/alpha-and-omega-review/dave-white/m60010
Alpha and Omega,Joseph Proimakis,0.35,full review at Movies for the Masses,0.0,http://mftm.blogspot.com/2010/10/alpha-and-omega-2010.html
Alpha and Omega,Christopher Tookey,0.0,"There's nothing here that Disney hasn't done much better decades ago, and the script is a lame mixture of slapstick and sentiment.",0.0,http://www.dailymail.co.uk/tvshowbiz/reviews/article-1322708/Alpha-And-Omega-Legends-Of-The-Guardians-The-Owls-Of-GaHoole--animal-movies-just-lame.html
Going the Distance,Grant Watson,-0.2916666666666667,"Something admirable and well assembled, but slightly dull.",1.0,http://www.vcinemashow.com/going-the-distance-japan-2016/
Going the Distance,Mark Schilling,0.26,"The entire film stands on its final scene - and it is perfect, following powerfully as it does from everything that has come before.",1.0,https://www.japantimes.co.jp/culture/2018/02/21/films/film-reviews/going-distance-powerful-take-japanese-definition-family/#.Wo9QVoPwZaQ
Secretariat,Robbie Collin,-0.5047619047619047,I'm sick of the simpering American morons who lap up this rubbish.,0.0,http://www.newsoftheworld.co.uk/notw/nol_showbiz/nolcelebrity_movies/1162775/A-patronising-nag-based-retread-of-Sandra-Bullocks-The-Blind-Side.html
Secretariat,Peter Bradshaw,0.0,"Just when we thought John Malkovich didn't have another semi-intentionally deranged performance left in him, he has come storming back with another uproarious turn...",0.0,http://www.guardian.co.uk/film/2010/dec/02/secretariat-review
Secretariat,Eve Barlow,-0.08333333333333334,"Despite a decent performance from Lane as the homespun trainer, Secretariat is more blind alley than Blind Side.",0.0,http://www.empireonline.com/reviews/review.asp?FID=136566
Secretariat,Nell Frizzell,0.26666666666666666,"This tale of wealth, horse-breeding and good old Christian faith is just about as hammy as a study of commodified horse sex can be.",0.0,http://www.littlewhitelies.co.uk/theatrical-reviews/secretariat-12778
Secretariat,Derek Adams,0.35000000000000003,"This horsey, 1970s-set Disney film doesn't boast the most imaginative script and is too long and businesslike for youngsters -- yet it still produces a lump in the throat.",1.0,http://www.timeout.com/film/reviews/88868/secretariat.html
Secretariat,Simon Abrams,0.0,Watching Secretariat is an experience as antithetical to watching an actual horse race as it gets.,0.0,http://www.slantmagazine.com/film/review/secretariat/5088
Secretariat,Cory Woodroof,0.15000000000000002,"With a cast that features great actors like Diane Lane, John Malkovich and Margo Martindale, you can’t really go wrong for a Kentucky Derby-themed movie like Secretariat.

",1.0,https://ftw.usatoday.com/lists/ranking-the-5-best-horse-racing-movies-from-seabiscuit-to-secretariat
Secretariat,Rene Jordan,0.11666666666666665,"This zoological enigma is captured in a drama with personality, the only one within the genre of the quadrupedal biography.  [Full review in Spanish] ",1.0,https://www.newspapers.com/image/659339877/?terms=%22Rene%20Jordan%22&match=1
Secretariat,Aviva Dove-Viebahn,0.135,"If you love horse movies, then you'll probably love Disney's newest, much-hyped Secretariat, which fits firmly in the genre of other recent triumphant equine epics.",1.0,https://msmagazine.com/2010/10/06/secretariat-a-housewife-her-horse-and-their-legacy/
Secretariat,Danielle Solzman,0.17916666666666667,"Secretariat works fine as a film but if you want the real truth behind the narrative, you're better off reading Bill Nack's book.",1.0,http://www.solzyatthemovies.com/2021/04/30/secretariat-gets-you-in-the-kentucky-derby-mood/
Secretariat,Mark Jackson,0.409375,"Secretariat had a highly charismatic, unique, and amusing personality, similar in many ways to one of his human contemporaries--Muhammad Ali. Both of them were the greatest of all time, and both of them knew it. Loads of fun.",1.0,https://www.theepochtimes.com/popcorn-and-inspiration-secretariat-the-greatest-who-ever-lived_3497472.html
Secretariat,Richard Propes,0.37142857142857144,"Right at home among the upper echelon of Disney's feel good, inspirational films.",1.0,https://theindependentcritic.com/secretariat
Zookeeper,Nell Minow,0.0,,0.0,http://blog.beliefnet.com/moviemom/2011/07/zookeeper.html
Zookeeper,Jim Schembri,0.7333333333333334,"From the unstoppable Adam Sandler hit factory comes this pleasant, kid-friendly, ultra-formulaic shlub-does-good comedy.",1.0,http://www.theage.com.au/entertainment/movies/zookeeper-20110914-1k8we.html
Zookeeper,Matt Singer,0.0,"Fans of the sight of James falling over will get a big kick out of Zookeeper, but this deranged comedy will leave everyone else scratching their heads.",0.0,http://timeoutchicago.com/arts-culture/film/14843667/zookeeper-film-review
Zookeeper,Sandra Hall,0.0,"To produce something as emphatically unfunny as this, the script's five-man team must have whipped themselves into a state of mutual delusion.",0.0,http://www.smh.com.au/entertainment/movies/star-voices-fail-to-lift-menagerie-of-mayhem-20110907-1jxlb.html
Zookeeper,Derek Malcolm,-0.04444444444444443,If as much money had gone into the screenplay as must have gone into the paying for the star voices we might have ended up with something less mundane.,0.0,
Zookeeper,Anthony Quinn,0.16666666666666666,In which Kevin James yet again proves his absolute unfitness (in both senses) for the part of romantic comedy lead.,0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/zookeeper-pg-2328163.html
Zookeeper,Jason Best,0.0,Kevin James's zoo man shovels up a steaming pile of ordure.,0.0,https://www.whatsontv.co.uk/movie-talk/zookeeper-review-323462/
Zookeeper,Richard Propes,0.13333333333333333,Likely contains enough humor to be a decent outing for most families with smaller kids.,0.0,https://theindependentcritic.com/zookeeper
Zookeeper,Charlie Jane Anders,-0.5,A hell paradigm - two brain-scrapingly terrible genres are mashed up into one ultimate torment of the soul.,0.0,https://io9.gizmodo.com/5819288/zookeeper-is-a-horror-movie-about-evolutionary-biology
Zookeeper,Kiko Martinez,-0.025,Let's just hope Kevin James stops pissing on things long enough to realize his film career is already sufficiently soaked.,0.0,https://www.sacurrent.com/sanantonio/critics-diss-zookeeper/Content?oid=2240938
Zookeeper,Will Leitch,-0.8,"Movies like ""Zookeeper"" make you hate movies, restaurants, animals, and Earth.",0.0,http://movies.yahoo.com/blogs/the-projector/review-zookeeper-124818550.html
Zookeeper,Amy Curtis,0.36818181818181817,"Kevin James' new comedy Zookeeper may be popular with the kiddos, but slapstick humor and a cookie-cutter storyline doom it for adults.",0.0,http://wegotthiscovered.com/movies/zookeeper-review/
Jackass 3,Matt Singer,0.03749999999999998,There is a reason these men have thrived for so long in a world where any moron with a Flip Video can get on YouTube. They are simply the best at what they do.,1.0,
Jackass 3,Robbie Collin,0.0,"Just a case of 'same s***, different day'. Literally, in some cases.",0.0,http://www.newsoftheworld.co.uk/notw/nol_showbiz/nolcelebrity_movies/1122201/Its-time-the-stunt-nuts-stopped-ass-ing-about.html
Jackass 3,Anthony Quinn,0.11249999999999999,This latest collection of stunts from Johnny Knoxville and his crew of masochistic nutters achieves at least one distinction: it showcases the most pointless use of 3D in movies.,0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/jackass-3d-18-2125279.html
Jackass 3,Adam Woodward,-0.5,"It might be the guiltiest of pleasures, but there's no question Jackass 3D delivers.",1.0,http://www.littlewhitelies.co.uk/theatrical-reviews/jackass-3d-12808
Jackass 3,Peter Bradshaw,0.6,"Why can't non-Jackass films show this kind of energy, clarity, force and ingenuity?",1.0,http://www.guardian.co.uk/film/2010/nov/04/jackass-3d-film-review
Jackass 3,Sukhdev Sandhu,0.16666666666666666,"The performers are getting older, and their laughter seems as strained as it always does in zoo-format entertainments.",0.0,http://www.telegraph.co.uk/culture/film/filmreviews/8110776/Jackass-3D-review.html
Jackass 3,Don Shanahan,-0.3,"At it's heart, it's always been a documentary about shenanigans, led by Johnny Knoxville, Bam Magera, Steve-O, Wee Man, and a cast of crazy people.  There are no lofty descriptions, plot twists, dissertations, or allegories to speak on. ",0.0,https://everymoviehasalesson.com/blog/2010/10/movie-review-jackass-3d
Jackass 3,James Croot,0.19166666666666668,"Impressively, the guys have learnt from their previous outings. This feels slicker and tighter, with less emphasis on Spike Jonze dressing up as an old guy.",1.0,https://www.stuff.co.nz/entertainment/stuff-to-watch/300502205/jackass-3-last-chance-to-see-the-gangs-last-bout-of-crazy-antics-on-netflix
Jackass 3,James McMahon,0.024999999999999994,"...something of an anarchic spirit worth celebrating too, no matter how small and no matter how puerile.",1.0,https://www.nme.com/reviews/film-reviews/reviews-movie-11706-2-2589932
Jackass 3,Richard Propes,0.4666666666666667,These guys are the taunting yet fiercely loyal friends we've kind of always wanted in our lives.,1.0,https://theindependentcritic.com/jackass_3d
Jackass 3,Federico Furzan,0.31468253968253973,"In its own universe, it's close to perfect. I laughed so hard, tears streamed down my face. [Full review in Spanish].",1.0,https://cinelipsis.com/2011/01/25/movie-review-jackass-3d/
Jackass 3,Roe McDermott,0.5,I think a blanket apology to both audiences and the cast themselves would be more appropriate - it should never have come to this.,0.0,http://www.hotpress.com/features/filmreviews/Jackass-3D/7221264.html
Due Date,Candice Frederick,0.10833333333333332,Oscar-nominated actor Robert Downey Jr. usually has a knack for picking good movies. But Due Date is not one of them.,0.0,http://www.reeltalkonline.org/2010/11/due-date_06.html
Due Date,Peter Rainer,-0.059375,Downey is not entirely comfortable playing straight man and a little of Galifianakis's antics goes a long way.,0.0,http://www.csmonitor.com/The-Culture/Movies/2010/1105/Due-Date-movie-review
